News,target,image-path
"Says justices of the peace in Texas are being asked to choose: ""give up your career or violate your religious beliefs"" and perform same-sex marriages.",FALSE,Pg 99__16_e02b97df49647fb82db95def6e3cabe3.jpg
"The U.S. spends ""57 cents on the dollar on defense.""",FALSE,Pg 99__19_2d2c8c9748efd9cdc109b18a5bd8be6a.jpg
"""Ukraine blatantly interfered in our election.""",FALSE,Pg 99__20_021b4c84e1b3ecffb4cd623a8b496699.jpg
"Says North Carolina's average teacher salary was at the national average ""back when I was in public school.""",FALSE,Pg 99__21_9363a274771cf7498eae5fe3845fcbce.jpg
"Says Joe Biden ""blackmailed Ukraine with a billion in tax dollars to drop an investigation into his son and Democrats want to impeach President Trump for simply asking if it was true?""",FALSE,Pg 99__23_6b10837ff71f09ffdf8b2b477e10e5e2.jpg
"""We provided terrorists in Iraq more rights and due process in the Central Criminal Court of Iraq"" than House Democratic leadership has afforded President Donald Trump in the impeachment inquiry.",FALSE,Pg 99__24_2e6252be0f4c556002c19b614048246a.jpg
"Says the Clinton Foundation ""gave ONLY $5 million to charities, spent $85 million for their salaries & travels and KEPT the rest = $87 million"" in 2014.",FALSE,Pg 99__25_4f64dc5a675b3d9c89300fc62d4cdc89.jpg
"""In Bakersfield, where there’s a lot of oil drilling going on, there’s more solar jobs now in Bakersfield and around that area than there are oil jobs.""",FALSE,Pg 99__27_b3d750c6a7a49a2e056d92100ee2abda.jpg
"Says House Intelligence Chair Adam Schiff ""made up the conversation. He lied. If he didn't do that in the halls of Congress, he'd be thrown in jail. He did it in the halls of Congress, he's given immunity.""",FALSE,Pg 99__28_e5077f679df572f4fc3b9132c8cb2d44.jpg
Wake County is the only large county in North Carolina that elects its commissioners at-large countywide.,mostly-true,Pg 1__1_35e0df343c2bad709eb979c55d90252c.jpg
New York City Mayor Eric Adams proposes to “ban chocolate milk.”,mostly-true,Pg 1__2_d388e3c93eab3a0dd2a1c5402ad87d2e.jpg
“Lifetime earnings of someone with a college degree is over a million dollars more than those entering the workforce without one.”,mostly-true,Pg 1__3_d08973144ec21019de1ca65c2125f199.jpg
“We banned transgender” people from serving in the military.,mostly-true,Pg 1__4_aff96f673917db23727c908962e4c9ad.jpg
"""Energy costs are the highest in 15 years.""",mostly-true,Pg 1__7_281a9c3b82724cb47ce0dd7548ef2bba.jpg
Canada is to thank for American football.,mostly-true,Pg 1__8_c8b5a8feda9cb32aa6f5f1b2c3dc5def.jpg
"""Studies show that children who go to preschool are nearly 50% more likely to finish high school and go on to earn a two- or four-year degree, no matter their background they came from.""",mostly-true,Pg 1__9_de9799a18c358826af4d007690ff2000.jpg
"In Wisconsin, even multimillionaires can be on BadgerCare ""because we don't even ask people what their income level is to qualify for free health care.""",mostly-true,Pg 1__10_87a72dfbcd1bfc1e12fdd0be44d4be79.JPG
"""In 2010, (Wisconsin Republicans) inherited a multi-Billion dollar deficit … Today we are looking at a projected surplus approaching 7 Billion.""",mostly-true,Pg 1__11_7ba7b9ce4f5eaeb476150f094e8c25dc.jpg
“The USA has a gun homicide rate 26 times higher than our peers.”,mostly-true,Pg 1__12_e740ead3173eed883a0592a0a63562d4.jpg
“Fifty-one percent of our taxes are paid by 2% of New Yorkers.”,mostly-true,Pg 1__14_e1f1778db90b6e654fb68ae4905e66bc.jpeg
“Every pro-life Governor up for election in November won – by a large margin.”,mostly-true,Pg 1__15_0cc54258f2c52d11afdf9d5549d8b380.jpeg
A “default on our debt” would be unprecedented in American history.,mostly-true,Pg 1__16_1c5094f75b38f0c48b496c723a23954e.jpg
"Since a new immigration program was implemented, the number of Venezuelans trying to enter the U.S. illegally decreased “from about 1,100 per day to less than 250 per day on average.”",mostly-true,Pg 1__17_9c44353543d33a4871fe97642e590c79.jpg
"Florida Senate Bill 2A does not provide ""immediate relief"" to homeowners dealing with high property insurance rates and ""will force some … constituents to pay up to 20% more.""",mostly-true,Pg 1__19_4b559bdfe6c47e06e71c5e806ce8611e.jpg
"The U.S. ""trade deficit with China has gone from about $80 billion a year in the 1990s to $400 billion a year.”",mostly-true,Pg 1__20_41301c0e2efadced52f93928f10c42a4.jpg
"Sen. Kyrsten Sinema ""voted with the president 93% of the time.""",mostly-true,Pg 1__21_f84d84ecf7007d1dcc4c3485e8fabfd0.jpg
"“For the last several months, wages have gone up more than prices have gone up.”",mostly-true,Pg 1__22_2c6cd85e2f70db1fd8a164be0e6a224c.jpg
"In the first three quarters of 2022, “the railroad industry made $21 billion in profits, provided $25 billion in stock buybacks and dividends” and CEOs are paid up to $20 million a year, while railroad workers have ""zero guaranteed sick leave.""",mostly-true,Pg 1__23_756fa08d55064609364933d2be0d032b.jpg
“An overwhelming majority of Wisconsinites support restoring #Roe and legalizing marijuana.”,mostly-true,Pg 1__25_20ecac83c5c1941519592e6877330500.jpg
Herschel Walker “wants a nationwide ban on abortion” and said no exceptions “not even for rape or incest or life of the mother.”,mostly-true,Pg 1__26_35c211d3691c91ec114326f9e79b0e13.jpg
"""If Arizona were a country, it’d be the eighth largest incarcerator in the world.""",mostly-true,Pg 1__27_c42b3bf0535ff4c4559efcbb9e9cff30.jpg
"Sen. Marco Rubio ""helped write the law to raise prescription prices.""",mostly-true,Pg 1__28_8c4180bbf95aaf29e90fe5a6dec2235f.jpg
"The state is absorbing the cost of overtime pay for farmworkers, and farm owners do not have to pay any more.",mostly-true,Pg 1__29_e2c9302bd1eda6f73b971376176a10ce.jpeg
"Says ""Ron Johnson is making excuses for rioters who tried to overthrow our government, even calling them ‘peaceful protests.’”",mostly-true,Pg 2__1_bd74c46506fcdf484291e77a6f61497e.jpeg
“One in six local election officials have received threats of violence” and threats against judges have doubled over four years and threats against members of Congress have increased by 10 times over five years.,mostly-true,Pg 2__2_332483ba65777b681cfd735d94b7ede7.jpg
"Kari Lake and Mark Finchem “have said that they will only honor the results of an election if they agree with it.""",mostly-true,Pg 2__3_0c1f3327cc22f0426cdba0be6e06eeaf.jpg
"""Don Bolduc wants to cut trillions from Medicare and end Social Security.""",mostly-true,Pg 2__4_785297803c67e7ae3f640d62ade8379f.jpg
“Carol Miller is a multi-millionaire worth over $16 million.”,mostly-true,Pg 2__5_acd20873a70e69618f21d4bc065738a6.jpg
"If a 12-year-old girl became pregnant because of rape or incest, ""Tim Michels would force her to deliver the baby.""",mostly-true,Pg 2__6_7b5857af811a1a441ccdda3c27076649.jpg
"""When I was your governor, we reduced insurance rates by 10%.""",mostly-true,Pg 2__7_a3795ae6886842ebc759489730852292.jpg
“WV families making less than $400K & small businesses will NOT be targeted by the IRS.”,mostly-true,Pg 2__8_052535dac063b12e7afe7b502f369a7f.jpg
“Black women are 3 to 4 times more likely to die (from maternal mortality) even when they have the insurance and the income.”,mostly-true,Pg 2__9_8dc2d374769d1307fdb5f2f18dcbf5ca.jpg
Kari Lake has “gone on the record saying she supports Arizona's complete abortion ban. She's called it a great law.”,mostly-true,Pg 2__10_7f2f8e396116a4056f9297976db920ba.jpg
“I voted with Trump on trade.”,mostly-true,Pg 2__11_a86aa3211a61dba2c814e2944979b311.jpeg
“More fentanyl has crossed the border in the last two months under Biden than in 2019 under Trump.”,mostly-true,Pg 2__12_9cd52d2e679dd2d7b9123b4cf1474ac0.jpg
"“There have now been 16 straight months of OVER 150,000 illegal border crossings.”",mostly-true,Pg 2__13_f165eae00d2354d040c1d92c2df24a31.jpg
Sen. Marco Rubio and U.S. Rep. Ron DeSantis “voted against aid for Hurricane Sandy.”,mostly-true,Pg 2__14_88341d693b0efe30b5d5d8efc813ce06.jpg
Mark Finchem “wants to strip Arizona’s citizens of their capacity to vote by mail.”,mostly-true,Pg 2__15_1d04e51f784fa9bb1b18da58bf06ca3b.jpg
"Says Ron Johnson ""wants to put Social Security and Medicare on the chopping block every single year.""",mostly-true,Pg 2__17_d0f13a5c95817090f4e90f3c7614743c.jpg
"Says under his plan to end cash bail ""the Waukesha perpetrator wouldn’t have been released """,mostly-true,Pg 2__18_0292414a8f26e513480c8cabbdd6d22d.jpg
"Every time a Republican has been elected president over the last few decades, House Democrats have objected to the result",mostly-true,Pg 2__19_a56bc8dd62d47fa1670883e7f2186e08.jpeg
Blake Masters does not support abortion exceptions for rape and incest.,mostly-true,Pg 2__20_23531112a9296271f6b0f2781609674a.jpg
"As a mayor, ""John Fetterman chased down an innocent, unarmed Black man,"" wielded a shotgun and ""falsely accused the man, triggering a confrontation with police.""",mostly-true,Pg 2__22_1776fda27c0ed8993fb3c58bef63342b.jpg
Blake Masters “wants to pass a national ban on abortion.”,mostly-true,Pg 2__23_9d3f6f5c1ae25510ec9c513484aefaba.jpg
"""Last year the IRS audited Americans earning less than $25,000 a year at five times the rate of other groups.""",mostly-true,Pg 2__24_fe7a92eea225a43c8cfc7bec4e2b2a63.jpg
"""With three months remaining in the Fiscal Year, (the border patrol) has already encountered more illegal immigrants along the Southwest border"" than in any previous fiscal year.",mostly-true,Pg 2__25_15b1f31f529dfacfa86fccd90a7aa35b.jpg
“North Carolina is among some of the top states in the country for the number of ghost guns that are seized as crime guns.”,mostly-true,Pg 2__27_c22700940b700f1927190c2e4027b2ff.jpg
"""Under Abbott, Texas leads the nation in rape offenses while the rate of arrests for rape has fallen by nearly half.""",mostly-true,Pg 2__28_9cd2592e44224de32454326377c70ee1.jpg
“We have more oil and gas permits than ever before right now.”,mostly-true,Pg 2__29_74b3ea800932d8f6629dd9164e441b0b.jpg
"Instead of fighting opioid addiction, a nonprofit founded by J.D. Vance paid his “top political adviser” and funded “political polling.”",mostly-true,Pg 2__30_17ed6fd640b10b2f57cb303f7469cb76.jpg
“My company was building the Keystone Pipeline when (President Joe) Biden canceled it.”,mostly-true,Pg 3__1_e4c83ac3897924be03d6dd58cadc7642.JPG
"""Fifty-four percent of Wisconsinites live in a child care desert.""",mostly-true,Pg 3__2_05ad369ced650c318b4c3ec39f2873f4.jpg
Lee Zeldin “voted for abortion bans even when the mother’s health is at risk.”,mostly-true,Pg 3__3_6a126d650c4e59994675450ae108e8ab.jpeg
"Sen. Marco Rubio has ""one of the worst attendance records in the Senate.""",mostly-true,Pg 3__4_6d27a98a442b6a78c787b32e6155fd91.jpg
"Cheri Beasley voted to reverse the conviction of an armed kidnapper, release a double murderer early.",mostly-true,Pg 3__6_a0d7e6a622f890268857901bb9971d1c.jpg
A Texas GOP lawmaker recently introduced a bill that would allow the death penalty for women who have an abortion.,mostly-true,Pg 3__7_9494187c07a5494bc89468c0304ef159.jpg
"The Supreme Court decision overturning Roe v. Wade ""made the United States an outlier among developed nations in the world"" on abortion rights.",mostly-true,Pg 3__8_1487e0bf2b35b36a6cabd29fc29f541b.jpg
“Bennie Thompson objected to the 2004 Presidential election.”,mostly-true,Pg 3__10_f4678c35207c9c114e612f8803e7e1a9.jpg
“The leading cause of death among children is a firearm.”,mostly-true,Pg 3__13_7e4af7b932ac8c17e68a372c1a76fa80.jpeg
"""When we passed the assault weapons ban, mass shootings went down. When the law expired, mass shootings tripled.""",mostly-true,Pg 3__16_f729fe2c18614bd83d3e944c2f846dec.jpg
"Texas is ""50th in the nation in mental health care access.""",mostly-true,Pg 3__17_fe95cf7d3a78a984ebd21d9e665273fb.jpg
"“90% of Americans, regardless of political party, want universal background checks.”",mostly-true,Pg 3__18_6a0f35d76e1a56badd6d45fe37f066d1.jpg
"“Most of these killers tend to be 18, 19 years old.”",mostly-true,Pg 3__19_6accf7e708072b5cdb2e15d2180093f8.jpg
"""Under Greg Abbott, property taxes have gone up $20 billion.""",mostly-true,Pg 3__20_0c06e642b0010de997ef1e1d4c1579a6.jpeg
"“Kathy Barnette wants to build a statue of Barack Obama right next to the one of Abraham Lincoln on Capitol Hill.""",mostly-true,Pg 3__21_c9a0ac0b35ac29f592bf4bef296d49ab.jpeg
Joe Biden “inherited inflation of 1.7%. Now we're well over 8% and growing.”,mostly-true,Pg 3__22_e7bc7ecea47a252f33395b26a3fcd2ce.jpg
"“There has never been a leak anything like this” draft of a Supreme Court opinion that would overturn Roe v. Wade. “There’s never been a leak of a vote — much less an actual opinion, much less in a case of this significance.”",mostly-true,Pg 3__24_6ca54da0892334c27fbc67ab37aa39df.jpg
“The Red Cross sells your donated blood to hospitals for $150 and then that hospital charges you thousands for a blood transfusion.”,mostly-true,Pg 3__25_f5d6bb2b79d9c50cc61c0968db4c8484.jpg
"In 2021, “11,201 pounds of fentanyl were seized by Customs and Border Protection, which is enough to kill every American nearly seven times over.”",mostly-true,Pg 3__26_c949561050f92c18e180bfc65f98fcfb.jpg
“Inflation has gone up every month of the Biden presidency and just hit another 40-year high.”,mostly-true,Pg 3__27_9c51b6fa0bced76ae1c935965203b8a8.jpg
"“While the initial increase in oil prices resulted in a near instantaneous increase in gas prices for consumers, the subsequent decrease in crude oil prices has failed to meaningfully provide relief for Georgia's families at the pump.”",mostly-true,Pg 3__28_ad11d67ed7c803c23c4c0f51a58a523b.jpg
"If Wisconsin Gov. Tony Evers ""had passed his (gas) tax increases ... fuel prices would be at least a dime higher.",mostly-true,Pg 3__29_eca1bd00317e97e1d97a5c9c2a927412.jpg
"Mehmet Oz ""called for a New Zealand-style gun ban"" and said ""Americans should have less access to guns.""",mostly-true,Pg 3__30_79efc830c6fa023b9899dc9245fb493c.jpg
"""As compared to last year, Texas has about 15% more power generation capacity.""",mostly-true,Pg 4__1_3966cb868a534134d44c58809138177e.jpg
“Make no mistake: The current spike in gas prices is largely the fault of Vladimir Putin.”,mostly-true,Pg 4__2_8dd3e188c84c578301a86df96ee3e7e1.jpg
"U.S. imports 1% of its oil from Russia while “Exxon, Chevron, BP and Shell profits are at their highest level in over 7 years.”",mostly-true,Pg 4__3_c0cb8873314c173deac56c4eb2c6a266.jpeg
"The oil industry has ""9,000 permits to drill now. They could be drilling right now, yesterday, last week, last year.""",mostly-true,Pg 4__4_ef7ff2162c49cc5b8a02809c8d7f7234.jpg
"""Here in Wisconsin, prescription drug costs grew at a pace of nearly twice as much as the average Wisconsinite's income from 2015-2019.""",mostly-true,Pg 4__5_db109714cd59636daa87ba196117c8bb.jpg
“Millions of hardworking Americans will no longer have to worry about unexpected medical bills.”,mostly-true,Pg 4__8_6c808c6999601ff4b13301e83f520687.jpg
"Gov. Tony Evers has “only gotten one-third of the money meant for COVID relief out the door. He is sitting on $930 million in ARPA funds left unspent. In fact, he still has CARES Act money from two years ago.”",mostly-true,Pg 4__9_639ca6cf50bbe0ea81b457520fe3071f.jpg
"“Teachers can only deduct up to $250 for school supplies on their taxes, but billionaires can write off the entire cost of a private jet.”",mostly-true,Pg 4__10_8bcfe625bd6c207bfb1cdba475a6acfe.jpg
"""Inflation has been caused by the global economies shutting down all at once, reopening all at once. And … the U.S. economy is recovering at a far faster pace than any other country in the OECD.""",mostly-true,Pg 4__11_b4b6c7118547104cdfc771020a6816ba.jpg
“A larger percentage of Illinoisans have been vaccinated than in any other Midwestern state.”,mostly-true,Pg 4__13_bca4b352af4cfa1b4cf7b5f87e05bc88.jpg
“Governor Kate Brown wants to make Oregon’s mask mandate PERMANENT.”,mostly-true,Pg 4__14_7944658f80642228858200f9aeb52f3a.jpg
